trade_date,SG Trend Indicator,SG CTA Index,SG Trend Index,S&P 500 TR
2001-08-16 00:00:00+00:00,113.18,111.52,109.18,82.81
2001-08-17 00:00:00+00:00,114.6,113.03,111.66,81.43
2001-08-20 00:00:00+00:00,113.74,112.26,110.28,82.09
2001-08-21 00:00:00+00:00,113.44,111.81,109.43,81.1
2001-08-22 00:00:00+00:00,113.48,111.31,108.86,81.67
2001-08-23 00:00:00+00:00,113.69,111.43,108.98,81.45
2001-08-24 00:00:00+00:00,112.52,110.56,107.16,83.05
2001-08-27 00:00:00+00:00,111.88,110.2,106.61,82.65
2001-08-28 00:00:00+00:00,113.39,111.17,108.98,81.41
2001-08-29 00:00:00+00:00,113.72,111.63,110.07,80.52
2001-08-30 00:00:00+00:00,115.65,113.39,112.86,79.16
2001-08-31 00:00:00+00:00,114.43,112.5,111.5,79.48
2001-09-03 00:00:00+00:00,114.24,112.66,111.75,
2001-09-04 00:00:00+00:00,109.63,108.7,103.58,79.43
2001-09-05 00:00:00+00:00,110.42,108.87,103.93,79.36
2001-09-06 00:00:00+00:00,112.24,110.34,106.85,77.59
2001-09-07 00:00:00+00:00,114.48,112.02,110.09,76.14
2001-09-10 00:00:00+00:00,113.16,111.62,109.38,76.62
2001-09-11 00:00:00+00:00,114.82,114.09,114.64,76.62
2001-09-12 00:00:00+00:00,114.67,114.27,115.57,76.62
2001-09-13 00:00:00+00:00,117.14,115.2,117.26,76.62
2001-09-14 00:00:00+00:00,119.43,116.8,119.77,76.62
2001-09-17 00:00:00+00:00,119.31,116.83,120.13,72.87
2001-09-18 00:00:00+00:00,118.88,116.19,118.7,72.45
2001-09-19 00:00:00+00:00,119.5,116.24,118.76,71.29
2001-09-20 00:00:00+00:00,120.07,116.31,118.81,69.07
2001-09-21 00:00:00+00:00,119.64,116.24,118.79,67.76
2001-09-24 00:00:00+00:00,118.6,114.88,116.11,70.4
2001-09-25 00:00:00+00:00,119.32,115.48,117.2,71.02
2001-09-26 00:00:00+00:00,119.77,115.63,117.8,70.68
2001-09-27 00:00:00+00:00,119.04,115.25,117.26,71.49
2001-09-28 00:00:00+00:00,117.88,114.3,116.01,73.06
2001-10-01 00:00:00+00:00,118.44,114.82,116.78,72.89
2001-10-02 00:00:00+00:00,118.58,115.69,118.01,73.79
2001-10-03 00:00:00+00:00,118.58,115.79,118.54,75.27
2001-10-04 00:00:00+00:00,118.3,115.23,117.9,75.09
2001-10-05 00:00:00+00:00,118.02,115.73,118.91,75.23
2001-10-08 00:00:00+00:00,118.0,115.78,119.13,74.6
2001-10-09 00:00:00+00:00,116.82,114.65,116.98,74.2
2001-10-10 00:00:00+00:00,115.75,114.25,115.84,75.91
2001-10-11 00:00:00+00:00,113.63,112.83,112.28,77.07
2001-10-12 00:00:00+00:00,114.31,113.3,113.75,76.66
2001-10-15 00:00:00+00:00,114.02,113.95,114.97,76.54
2001-10-16 00:00:00+00:00,114.13,114.15,115.41,77.08
2001-10-17 00:00:00+00:00,114.07,113.88,114.94,75.64
2001-10-18 00:00:00+00:00,115.4,114.5,116.6,75.05
2001-10-19 00:00:00+00:00,114.58,113.96,115.56,75.39
2001-10-22 00:00:00+00:00,113.4,114.1,115.28,76.55
2001-10-23 00:00:00+00:00,112.61,113.73,114.47,76.19
2001-10-24 00:00:00+00:00,113.22,114.69,116.36,76.22
2001-10-25 00:00:00+00:00,114.48,115.66,118.45,77.26
2001-10-26 00:00:00+00:00,114.64,115.56,118.33,77.58
2001-10-29 00:00:00+00:00,116.03,116.44,120.2,75.74
2001-10-30 00:00:00+00:00,117.59,117.62,122.53,74.44
2001-10-31 00:00:00+00:00,118.82,118.53,124.37,74.45
2001-11-01 00:00:00+00:00,119.22,119.09,125.85,76.17
2001-11-02 00:00:00+00:00,118.27,118.25,124.45,76.39
2001-11-05 00:00:00+00:00,118.59,118.67,125.2,77.49
2001-11-06 00:00:00+00:00,118.09,118.73,125.28,78.61
2001-11-07 00:00:00+00:00,119.12,119.68,127.53,78.42
2001-11-08 00:00:00+00:00,117.49,118.13,124.62,78.62
2001-11-09 00:00:00+00:00,117.48,117.33,123.2,78.75
2001-11-12 00:00:00+00:00,117.99,117.28,123.51,78.61
2001-11-13 00:00:00+00:00,115.1,115.88,120.15,80.08
2001-11-14 00:00:00+00:00,114.05,114.4,117.34,80.25
2001-11-15 00:00:00+00:00,111.96,112.65,113.46,80.32
2001-11-16 00:00:00+00:00,110.63,111.17,110.4,80.07
2001-11-19 00:00:00+00:00,111.31,112.06,112.0,80.95
2001-11-20 00:00:00+00:00,111.27,111.18,110.73,80.36
2001-11-21 00:00:00+00:00,110.28,110.74,109.87,79.97
2001-11-22 00:00:00+00:00,110.18,110.7,109.87,
2001-11-23 00:00:00+00:00,109.91,111.01,110.07,80.9
2001-11-26 00:00:00+00:00,110.14,110.93,109.92,81.4
2001-11-27 00:00:00+00:00,109.56,110.03,108.18,80.85
2001-11-28 00:00:00+00:00,110.35,109.63,107.58,79.38
2001-11-29 00:00:00+00:00,111.28,110.08,108.48,80.21
2001-11-30 00:00:00+00:00,111.37,109.48,107.46,80.16
2001-12-03 00:00:00+00:00,111.37,109.34,107.5,79.49
2001-12-04 00:00:00+00:00,111.65,109.67,108.14,80.54
2001-12-05 00:00:00+00:00,109.82,109.54,107.46,82.36
2001-12-06 00:00:00+00:00,108.93,109.92,108.06,82.14
2001-12-07 00:00:00+00:00,108.33,110.09,108.36,81.52
2001-12-10 00:00:00+00:00,109.12,110.36,108.84,80.23
2001-12-11 00:00:00+00:00,109.73,110.41,109.01,80.0
2001-12-12 00:00:00+00:00,109.85,110.17,108.2,80.04
2001-12-13 00:00:00+00:00,108.97,110.21,108.6,78.8
2001-12-14 00:00:00+00:00,108.58,110.95,109.16,79.06
2001-12-17 00:00:00+00:00,108.25,111.39,110.24,79.85
2001-12-18 00:00:00+00:00,108.7,111.2,109.85,80.46
2001-12-19 00:00:00+00:00,108.84,110.79,109.28,80.93
2001-12-20 00:00:00+00:00,108.61,111.14,109.97,80.26
2001-12-21 00:00:00+00:00,109.42,111.51,110.89,80.61
2001-12-24 00:00:00+00:00,109.67,111.77,111.01,80.59
2001-12-25 00:00:00+00:00,109.68,111.79,111.06,
2001-12-26 00:00:00+00:00,109.44,112.2,111.48,80.93
2001-12-27 00:00:00+00:00,109.57,112.58,112.01,81.5
2001-12-28 00:00:00+00:00,109.31,112.16,111.3,81.77
2001-12-31 00:00:00+00:00,109.58,112.28,111.6,80.86
2002-01-02 00:00:00+00:00,110.04,112.22,110.84,81.34
2002-01-03 00:00:00+00:00,110.01,111.82,110.67,82.09
2002-01-04 00:00:00+00:00,110.39,111.08,109.35,82.6
2002-01-07 00:00:00+00:00,109.58,110.71,108.68,82.06
2002-01-08 00:00:00+00:00,110.21,111.67,109.97,81.79
2002-01-09 00:00:00+00:00,110.2,111.76,110.4,81.4
2002-01-10 00:00:00+00:00,109.38,111.72,109.83,81.5
2002-01-11 00:00:00+00:00,108.84,111.36,109.5,80.73
2002-01-14 00:00:00+00:00,108.1,111.09,109.06,80.23
2002-01-15 00:00:00+00:00,108.05,110.44,108.16,80.77
2002-01-16 00:00:00+00:00,107.84,110.32,107.98,79.47
2002-01-17 00:00:00+00:00,109.36,110.63,109.04,80.27
2002-01-18 00:00:00+00:00,108.94,110.79,109.1,79.47
2002-01-21 00:00:00+00:00,108.96,110.82,109.19,
2002-01-22 00:00:00+00:00,109.57,111.8,110.48,78.89
2002-01-23 00:00:00+00:00,109.84,111.45,110.01,79.51
2002-01-24 00:00:00+00:00,110.69,111.86,110.62,79.79
2002-01-25 00:00:00+00:00,111.1,112.25,111.34,79.87
2002-01-28 00:00:00+00:00,110.66,111.53,110.01,79.86
2002-01-29 00:00:00+00:00,109.0,111.28,109.5,77.58
2002-01-30 00:00:00+00:00,108.51,111.14,109.67,78.5
2002-01-31 00:00:00+00:00,109.27,111.71,110.81,79.68
2002-02-01 00:00:00+00:00,108.85,111.25,109.84,79.12
2002-02-04 00:00:00+00:00,107.58,110.45,108.18,77.16
2002-02-05 00:00:00+00:00,107.99,111.42,110.16,76.85
2002-02-06 00:00:00+00:00,108.08,111.36,110.03,76.4
2002-02-07 00:00:00+00:00,107.91,111.33,110.26,76.18
2002-02-08 00:00:00+00:00,108.22,111.46,109.9,77.32
2002-02-11 00:00:00+00:00,107.72,110.58,108.19,78.43
2002-02-12 00:00:00+00:00,107.44,109.93,107.44,78.11
2002-02-13 00:00:00+00:00,108.19,110.26,108.24,78.92
2002-02-14 00:00:00+00:00,108.24,109.95,107.36,78.78
2002-02-15 00:00:00+00:00,107.92,110.03,107.33,77.92
2002-02-18 00:00:00+00:00,108.1,109.8,107.29,
2002-02-19 00:00:00+00:00,107.8,110.31,107.83,76.45
2002-02-20 00:00:00+00:00,108.2,110.33,107.89,77.49
2002-02-21 00:00:00+00:00,108.17,110.2,107.62,76.29
2002-02-22 00:00:00+00:00,107.12,109.81,106.8,76.91
2002-02-25 00:00:00+00:00,108.05,109.83,107.21,78.3
2002-02-26 00:00:00+00:00,108.97,110.26,108.15,78.3
2002-02-27 00:00:00+00:00,108.86,109.99,107.87,78.37
2002-02-28 00:00:00+00:00,108.41,109.34,106.46,78.15
2002-03-01 00:00:00+00:00,108.26,109.08,106.01,79.92
2002-03-04 00:00:00+00:00,107.12,108.45,104.95,81.48
2002-03-05 00:00:00+00:00,106.88,108.42,104.72,80.93
2002-03-06 00:00:00+00:00,106.56,108.11,104.12,82.12
2002-03-07 00:00:00+00:00,104.88,107.91,103.76,81.76
2002-03-08 00:00:00+00:00,105.98,108.12,104.67,82.23
2002-03-11 00:00:00+00:00,105.23,108.14,105.03,82.51
2002-03-12 00:00:00+00:00,105.08,107.8,104.35,82.33
2002-03-13 00:00:00+00:00,104.89,107.58,103.81,81.54
2002-03-14 00:00:00+00:00,104.63,108.26,105.12,81.46
2002-03-15 00:00:00+00:00,105.17,108.49,105.51,82.39
2002-03-18 00:00:00+00:00,105.27,108.52,105.54,82.35
2002-03-19 00:00:00+00:00,105.59,108.8,105.94,82.68
2002-03-20 00:00:00+00:00,106.17,109.03,105.95,81.39
2002-03-21 00:00:00+00:00,106.28,109.29,106.45,81.51
2002-03-22 00:00:00+00:00,106.98,109.14,105.82,81.17
2002-03-25 00:00:00+00:00,107.36,109.06,105.44,79.98
2002-03-26 00:00:00+00:00,106.7,108.54,104.93,80.46
2002-03-27 00:00:00+00:00,107.07,108.61,105.35,80.89
2002-03-28 00:00:00+00:00,108.81,109.55,107.02,81.09
2002-03-29 00:00:00+00:00,108.71,109.45,106.8,
2002-04-01 00:00:00+00:00,107.47,109.97,107.83,81.03
2002-04-02 00:00:00+00:00,107.54,110.39,108.82,80.33
2002-04-03 00:00:00+00:00,106.45,109.24,106.64,79.55
2002-04-04 00:00:00+00:00,105.76,108.23,104.65,79.61
2002-04-05 00:00:00+00:00,105.3,107.49,103.34,79.36
2002-04-08 00:00:00+00:00,104.97,107.5,103.8,79.56
2002-04-09 00:00:00+00:00,103.91,107.07,102.87,79.03
2002-04-10 00:00:00+00:00,104.79,107.48,103.7,79.93
2002-04-11 00:00:00+00:00,104.79,107.18,102.43,78.04
2002-04-12 00:00:00+00:00,104.19,106.02,99.9,78.56
2002-04-15 00:00:00+00:00,103.7,106.12,100.38,77.96
2002-04-16 00:00:00+00:00,104.78,106.29,101.14,79.79
2002-04-17 00:00:00+00:00,105.62,107.19,102.46,79.63
2002-04-18 00:00:00+00:00,105.72,107.27,102.74,79.52
2002-04-19 00:00:00+00:00,105.9,107.41,102.88,79.57
2002-04-22 00:00:00+00:00,105.61,107.07,102.7,78.34
2002-04-23 00:00:00+00:00,105.33,107.12,102.85,77.86
2002-04-24 00:00:00+00:00,105.34,107.22,102.64,77.31
2002-04-25 00:00:00+00:00,105.42,107.7,103.29,77.19
2002-04-26 00:00:00+00:00,105.63,108.05,104.06,76.12
2002-04-29 00:00:00+00:00,105.41,108.06,104.44,75.36
2002-04-30 00:00:00+00:00,105.16,107.77,104.14,76.17
2002-05-01 00:00:00+00:00,105.52,108.31,104.77,76.85
2002-05-02 00:00:00+00:00,104.48,107.68,103.84,76.73
2002-05-03 00:00:00+00:00,106.54,109.16,106.31,75.94
2002-05-06 00:00:00+00:00,106.0,108.89,105.93,74.47
2002-05-07 00:00:00+00:00,106.47,109.01,106.11,74.25
2002-05-08 00:00:00+00:00,103.54,107.86,103.55,77.05
2002-05-09 00:00:00+00:00,106.29,108.53,104.83,75.94
2002-05-10 00:00:00+00:00,109.01,109.27,106.42,74.66
2002-05-13 00:00:00+00:00,107.95,108.97,105.6,76.06
2002-05-14 00:00:00+00:00,104.89,108.12,103.53,77.67
2002-05-15 00:00:00+00:00,107.05,108.43,104.36,77.25
2002-05-16 00:00:00+00:00,107.7,108.75,105.04,77.76
2002-05-17 00:00:00+00:00,110.45,109.86,107.1,78.38
2002-05-20 00:00:00+00:00,112.15,110.22,107.61,77.33
2002-05-21 00:00:00+00:00,112.97,110.05,107.19,76.48
2002-05-22 00:00:00+00:00,115.65,111.02,108.69,76.92
2002-05-23 00:00:00+00:00,113.58,110.07,106.67,77.71
2002-05-24 00:00:00+00:00,113.72,109.92,106.73,76.77
2002-05-27 00:00:00+00:00,113.72,109.93,106.78,
2002-05-28 00:00:00+00:00,116.42,110.98,108.18,76.11
2002-05-29 00:00:00+00:00,118.87,111.78,109.65,75.64
2002-05-30 00:00:00+00:00,119.9,112.35,110.61,75.43
2002-05-31 00:00:00+00:00,119.02,111.77,109.38,75.61
2002-06-03 00:00:00+00:00,120.77,112.7,110.86,73.73
2002-06-04 00:00:00+00:00,121.77,113.37,111.71,73.74
2002-06-05 00:00:00+00:00,121.08,112.69,110.51,74.42
2002-06-06 00:00:00+00:00,121.94,113.48,111.95,72.95
2002-06-07 00:00:00+00:00,121.84,113.23,111.73,72.83
2002-06-10 00:00:00+00:00,120.92,112.81,110.93,73.06
2002-06-11 00:00:00+00:00,121.5,112.88,111.23,71.85
2002-06-12 00:00:00+00:00,121.61,113.32,111.05,72.33
2002-06-13 00:00:00+00:00,121.09,113.29,111.05,71.58
2002-06-14 00:00:00+00:00,121.92,114.25,113.9,71.41
2002-06-17 00:00:00+00:00,120.1,113.05,111.61,73.46
2002-06-18 00:00:00+00:00,121.97,114.25,113.59,73.53
2002-06-19 00:00:00+00:00,123.66,115.82,116.8,72.32
2002-06-20 00:00:00+00:00,125.82,116.45,117.47,71.35
2002-06-21 00:00:00+00:00,128.6,118.19,120.8,70.14
2002-06-24 00:00:00+00:00,127.69,118.21,120.65,70.39
2002-06-25 00:00:00+00:00,128.78,118.35,120.97,69.22
2002-06-26 00:00:00+00:00,131.56,120.56,125.48,69.07
2002-06-27 00:00:00+00:00,130.42,119.89,123.83,70.28
2002-06-28 00:00:00+00:00,130.13,119.84,123.72,70.22
2002-07-01 00:00:00+00:00,129.38,119.36,122.91,68.72
2002-07-02 00:00:00+00:00,130.65,119.97,124.58,67.28
2002-07-03 00:00:00+00:00,130.15,119.53,124.1,67.7
2002-07-04 00:00:00+00:00,129.13,119.16,123.45,
2002-07-05 00:00:00+00:00,126.36,117.06,118.97,70.19
2002-07-08 00:00:00+00:00,129.59,119.26,122.85,69.35
2002-07-09 00:00:00+00:00,131.47,120.59,125.48,67.64
2002-07-10 00:00:00+00:00,132.56,121.75,128.09,65.35
2002-07-11 00:00:00+00:00,133.4,122.7,129.87,65.84
2002-07-12 00:00:00+00:00,133.05,123.21,130.48,65.41
2002-07-15 00:00:00+00:00,135.39,124.89,133.9,65.17
2002-07-16 00:00:00+00:00,134.65,124.95,133.78,63.97
2002-07-17 00:00:00+00:00,134.28,124.72,133.63,64.33
2002-07-18 00:00:00+00:00,134.36,124.5,133.67,62.59
2002-07-19 00:00:00+00:00,137.03,126.23,136.76,60.19
2002-07-22 00:00:00+00:00,137.18,125.95,137.76,58.21
2002-07-23 00:00:00+00:00,134.14,123.63,133.91,56.64
2002-07-24 00:00:00+00:00,136.53,125.55,137.25,59.89
2002-07-25 00:00:00+00:00,137.16,125.57,137.49,59.55
2002-07-26 00:00:00+00:00,134.47,124.06,134.91,60.56
2002-07-29 00:00:00+00:00,131.59,121.95,130.36,63.84
2002-07-30 00:00:00+00:00,132.04,122.5,131.28,64.11
2002-07-31 00:00:00+00:00,132.9,123.09,132.8,64.75
2002-08-01 00:00:00+00:00,134.32,123.82,134.98,62.84
2002-08-02 00:00:00+00:00,136.46,125.21,137.93,61.39
2002-08-05 00:00:00+00:00,136.39,125.29,138.94,59.29
2002-08-06 00:00:00+00:00,133.72,123.76,135.04,61.06
2002-08-07 00:00:00+00:00,135.45,124.6,136.71,62.3
2002-08-08 00:00:00+00:00,133.52,123.5,134.44,64.34
2002-08-09 00:00:00+00:00,134.67,123.92,135.15,64.58
2002-08-12 00:00:00+00:00,136.48,125.18,137.4,64.24
2002-08-13 00:00:00+00:00,137.2,125.77,138.65,62.85
2002-08-14 00:00:00+00:00,138.04,126.76,140.27,65.38
2002-08-15 00:00:00+00:00,136.29,125.65,137.6,66.15
2002-08-16 00:00:00+00:00,134.64,125.1,136.26,66.05
2002-08-19 00:00:00+00:00,133.74,124.38,135.12,67.61
2002-08-20 00:00:00+00:00,135.02,124.83,136.06,66.66
2002-08-21 00:00:00+00:00,134.22,124.56,135.7,67.52
2002-08-22 00:00:00+00:00,132.51,123.3,133.15,68.47
2002-08-23 00:00:00+00:00,133.55,123.82,134.22,66.92
2002-08-26 00:00:00+00:00,133.83,124.13,134.94,67.42
2002-08-27 00:00:00+00:00,134.1,124.73,135.16,66.49
2002-08-28 00:00:00+00:00,135.15,124.85,135.77,65.29
2002-08-29 00:00:00+00:00,136.34,125.62,137.59,65.3
2002-08-30 00:00:00+00:00,136.5,125.7,137.93,65.17
2002-09-02 00:00:00+00:00,137.22,125.96,138.55,
2002-09-03 00:00:00+00:00,140.28,127.59,141.4,62.47
2002-09-04 00:00:00+00:00,140.43,127.2,141.69,63.58
2002-09-05 00:00:00+00:00,141.59,127.86,143.56,62.57
2002-09-06 00:00:00+00:00,139.73,127.47,142.61,63.63
2002-09-09 00:00:00+00:00,139.21,127.21,142.07,64.27
2002-09-10 00:00:00+00:00,138.97,126.71,141.07,64.74
2002-09-11 00:00:00+00:00,137.8,126.17,139.78,64.74
2002-09-12 00:00:00+00:00,139.69,126.86,140.74,63.15
2002-09-13 00:00:00+00:00,139.65,127.02,141.64,63.36
2002-09-16 00:00:00+00:00,139.87,127.37,142.38,63.46
2002-09-17 00:00:00+00:00,139.56,126.88,141.27,62.2
2002-09-18 00:00:00+00:00,140.26,126.92,141.68,61.92
2002-09-19 00:00:00+00:00,142.37,127.37,142.75,60.06
2002-09-20 00:00:00+00:00,141.65,127.39,142.97,60.21
2002-09-23 00:00:00+00:00,142.68,128.12,144.95,59.38
2002-09-24 00:00:00+00:00,144.06,128.62,145.91,58.35
2002-09-25 00:00:00+00:00,142.44,127.86,144.0,59.81
2002-09-26 00:00:00+00:00,141.52,127.31,143.21,60.92
2002-09-27 00:00:00+00:00,142.68,127.8,144.38,58.95
2002-09-30 00:00:00+00:00,145.22,128.35,145.98,58.09
2002-10-01 00:00:00+00:00,142.94,128.11,145.53,60.42
2002-10-02 00:00:00+00:00,142.66,127.56,144.4,59.0
2002-10-03 00:00:00+00:00,143.33,127.54,143.76,58.37
2002-10-04 00:00:00+00:00,143.61,127.62,144.11,57.06
2002-10-07 00:00:00+00:00,144.74,128.58,146.14,55.97
2002-10-08 00:00:00+00:00,144.15,128.28,145.82,56.93
2002-10-09 00:00:00+00:00,145.74,128.74,146.75,55.39
2002-10-10 00:00:00+00:00,144.18,127.96,145.03,57.33
2002-10-11 00:00:00+00:00,141.98,126.94,142.77,59.57
2002-10-14 00:00:00+00:00,142.24,127.39,144.01,60.0
2002-10-15 00:00:00+00:00,139.02,125.71,140.02,62.85
2002-10-16 00:00:00+00:00,138.7,125.27,139.02,61.34
2002-10-17 00:00:00+00:00,137.19,124.46,136.96,62.7
2002-10-18 00:00:00+00:00,136.98,124.49,137.12,63.08
2002-10-21 00:00:00+00:00,135.78,123.73,134.93,64.17
2002-10-22 00:00:00+00:00,136.17,123.69,135.12,63.49
2002-10-23 00:00:00+00:00,136.5,123.81,135.41,63.91
2002-10-24 00:00:00+00:00,136.94,123.92,135.73,62.94
2002-10-25 00:00:00+00:00,137.29,123.64,135.01,64.02
2002-10-28 00:00:00+00:00,137.94,123.87,134.93,63.49
2002-10-29 00:00:00+00:00,139.73,123.72,135.51,62.92
2002-10-30 00:00:00+00:00,138.82,123.37,134.99,63.55
2002-10-31 00:00:00+00:00,140.13,124.06,136.08,63.2
2002-11-01 00:00:00+00:00,140.03,124.0,135.46,64.29
2002-11-04 00:00:00+00:00,139.14,123.98,135.26,64.82
2002-11-05 00:00:00+00:00,138.68,123.77,134.67,65.32
2002-11-06 00:00:00+00:00,139.18,124.2,135.36,65.93
2002-11-07 00:00:00+00:00,141.49,125.24,137.09,64.44
2002-11-08 00:00:00+00:00,143.05,125.76,137.72,63.88
2002-11-11 00:00:00+00:00,143.56,125.66,137.79,62.55
2002-11-12 00:00:00+00:00,142.96,125.17,137.08,63.04
2002-11-13 00:00:00+00:00,142.8,124.73,136.73,63.03
2002-11-14 00:00:00+00:00,141.49,123.98,135.16,64.59
2002-11-15 00:00:00+00:00,141.74,124.24,135.51,65.0
2002-11-18 00:00:00+00:00,141.41,124.08,134.79,64.32
2002-11-19 00:00:00+00:00,141.31,123.75,134.56,64.06
2002-11-20 00:00:00+00:00,140.78,123.41,133.57,65.31
2002-11-21 00:00:00+00:00,139.94,122.87,132.03,66.72
2002-11-22 00:00:00+00:00,139.48,122.38,131.03,66.49
2002-11-25 00:00:00+00:00,138.02,121.36,129.34,66.66
2002-11-26 00:00:00+00:00,138.78,121.35,129.68,65.27
2002-11-27 00:00:00+00:00,136.81,120.68,128.18,67.1
2002-11-28 00:00:00+00:00,137.08,120.59,127.92,
2002-11-29 00:00:00+00:00,137.67,121.19,128.72,66.92
2002-12-02 00:00:00+00:00,137.84,121.33,129.22,66.8
2002-12-03 00:00:00+00:00,137.97,121.09,128.58,65.81
2002-12-04 00:00:00+00:00,139.43,121.64,129.77,65.61
2002-12-05 00:00:00+00:00,140.32,121.78,130.02,64.82
2002-12-06 00:00:00+00:00,141.14,121.65,130.11,65.23
2002-12-09 00:00:00+00:00,141.69,121.62,129.81,63.79
2002-12-10 00:00:00+00:00,141.26,121.61,130.11,64.68
2002-12-11 00:00:00+00:00,141.48,121.82,130.79,64.73
2002-12-12 00:00:00+00:00,143.27,123.15,132.63,64.49
2002-12-13 00:00:00+00:00,142.98,122.92,131.97,63.62
2002-12-16 00:00:00+00:00,142.72,122.84,132.44,65.12
2002-12-17 00:00:00+00:00,144.36,123.55,133.44,64.59
2002-12-18 00:00:00+00:00,144.62,124.05,134.84,63.75
2002-12-19 00:00:00+00:00,145.58,124.22,135.12,63.27
2002-12-20 00:00:00+00:00,145.28,124.01,134.85,64.1
2002-12-23 00:00:00+00:00,145.1,124.19,135.93,64.21
2002-12-24 00:00:00+00:00,146.19,125.0,137.3,63.86
2002-12-25 00:00:00+00:00,146.2,125.04,137.4,
2002-12-26 00:00:00+00:00,146.37,125.26,138.07,63.66
2002-12-27 00:00:00+00:00,147.84,126.76,141.19,62.67
2002-12-30 00:00:00+00:00,148.11,126.88,140.47,62.95
2002-12-31 00:00:00+00:00,147.95,126.78,140.75,62.99
2003-01-01 00:00:00+00:00,147.95,126.76,140.75,
2003-01-02 00:00:00+00:00,145.26,124.34,136.23,65.09
2003-01-03 00:00:00+00:00,146.75,125.42,138.03,65.06
2003-01-06 00:00:00+00:00,147.69,125.54,137.41,66.52
2003-01-07 00:00:00+00:00,147.51,124.88,136.24,66.09
2003-01-08 00:00:00+00:00,148.95,126.37,139.4,65.18
2003-01-09 00:00:00+00:00,148.26,126.26,138.85,66.45
2003-01-10 00:00:00+00:00,149.91,127.21,140.35,66.44
2003-01-13 00:00:00+00:00,149.76,127.08,140.08,66.35
2003-01-14 00:00:00+00:00,150.04,127.23,140.43,66.74
2003-01-15 00:00:00+00:00,150.59,127.82,141.79,65.79
2003-01-16 00:00:00+00:00,151.91,128.84,143.88,65.53
2003-01-17 00:00:00+00:00,153.73,130.06,145.66,64.61
2003-01-20 00:00:00+00:00,153.7,130.51,146.55,
2003-01-21 00:00:00+00:00,154.54,130.51,146.9,63.6
2003-01-22 00:00:00+00:00,154.78,130.9,148.0,62.94
2003-01-23 00:00:00+00:00,155.58,131.41,148.31,63.58
2003-01-24 00:00:00+00:00,157.92,133.34,151.96,61.73
2003-01-27 00:00:00+00:00,157.1,132.86,151.09,60.73
2003-01-28 00:00:00+00:00,156.78,132.68,150.67,61.52
2003-01-29 00:00:00+00:00,157.35,133.62,152.45,61.95
2003-01-30 00:00:00+00:00,156.75,133.36,152.28,60.55
2003-01-31 00:00:00+00:00,156.36,133.01,151.51,61.34
2003-02-03 00:00:00+00:00,155.73,132.59,150.61,61.67
2003-02-04 00:00:00+00:00,158.22,134.97,154.29,60.81
2003-02-05 00:00:00+00:00,156.33,133.83,152.02,60.49
2003-02-06 00:00:00+00:00,157.76,134.98,154.27,60.12
2003-02-07 00:00:00+00:00,158.52,135.76,156.07,59.51
2003-02-10 00:00:00+00:00,156.86,134.62,153.64,59.96
2003-02-11 00:00:00+00:00,157.05,134.91,154.36,59.48
2003-02-12 00:00:00+00:00,157.33,134.83,154.13,58.75
2003-02-13 00:00:00+00:00,159.74,136.4,156.72,58.66
2003-02-14 00:00:00+00:00,157.58,134.95,154.4,59.92
2003-02-17 00:00:00+00:00,156.42,134.27,153.09,
2003-02-18 00:00:00+00:00,156.15,133.35,151.54,61.09
2003-02-19 00:00:00+00:00,158.51,135.13,154.86,60.67
2003-02-20 00:00:00+00:00,159.98,136.01,156.36,60.1
2003-02-21 00:00:00+00:00,158.88,135.96,156.58,60.89
2003-02-24 00:00:00+00:00,162.01,138.19,160.59,59.77
2003-02-25 00:00:00+00:00,162.33,138.29,160.54,60.2
2003-02-26 00:00:00+00:00,163.52,139.14,162.39,59.44
2003-02-27 00:00:00+00:00,162.49,138.27,160.96,60.14
2003-02-28 00:00:00+00:00,163.55,139.24,162.73,60.42
2003-03-03 00:00:00+00:00,164.13,139.64,163.02,59.97
2003-03-04 00:00:00+00:00,164.73,139.9,163.71,59.05
2003-03-05 00:00:00+00:00,166.67,140.68,164.82,59.63
2003-03-06 00:00:00+00:00,166.76,140.72,165.05,59.08
2003-03-07 00:00:00+00:00,167.71,141.87,167.39,59.57
2003-03-10 00:00:00+00:00,168.55,142.54,168.88,58.03
2003-03-11 00:00:00+00:00,166.89,141.34,167.55,57.55
2003-03-12 00:00:00+00:00,165.95,140.35,166.07,57.82
2003-03-13 00:00:00+00:00,160.75,136.18,157.65,59.81
2003-03-14 00:00:00+00:00,159.96,135.42,155.75,59.91
2003-03-17 00:00:00+00:00,156.74,133.98,153.55,62.04
2003-03-18 00:00:00+00:00,155.72,132.76,151.14,62.3
2003-03-19 00:00:00+00:00,153.14,131.4,148.77,62.85
2003-03-20 00:00:00+00:00,153.57,130.99,147.59,62.97
2003-03-21 00:00:00+00:00,150.43,130.15,146.25,64.42
2003-03-24 00:00:00+00:00,153.93,130.69,146.95,62.15
2003-03-25 00:00:00+00:00,153.92,130.93,147.29,62.91
2003-03-26 00:00:00+00:00,154.37,130.8,146.86,62.56
2003-03-27 00:00:00+00:00,155.32,131.07,146.86,62.47
2003-03-28 00:00:00+00:00,156.49,131.1,147.18,62.11
2003-03-31 00:00:00+00:00,159.56,131.53,147.89,61.01
2003-04-01 00:00:00+00:00,158.84,131.39,147.45,61.75
2003-04-02 00:00:00+00:00,155.73,130.98,146.37,63.37
